Store,Product,Price
eMAG,"Laptop Acer Gaming 15.6'' Nitro V 15 ANV15-52, FHD IPS 165Hz, Procesor Intel® Core™ i9-13900H (24M Cache, up to 5.40 GHz), 32GB DDR4, 1TB SSD, GeForce RTX 5050 8GB, No OS, Obsidian Black","7.470,99"
eMAG,"Laptop Acer Gaming 15.6'' Nitro V 15 ANV15-52, FHD IPS 165Hz, Procesor Intel® Core™ i9-13900H (24M Cache, up to 5.40 GHz), 32GB DDR4, 1TB SSD, GeForce RTX 5050 8GB, No OS, Obsidian Black","7.470,99"
eMAG,Laptop ASUS TUF F16 FHD+ 16 inch Intel Core 5 210H 16GB 512GB SSD RTX 3050 Free Dos Mecha Gray,"4.503,99"
eMAG,Laptop ASUS TUF F16 FHD+ 16 inch Intel Core 5 210H 16GB 512GB SSD RTX 3050 Free Dos Mecha Gray,"4.503,99"
eMAG,"Laptop Lenovo IdeaPad Pro 5 16AGP11 cu procesor AMD Ryzen™ AI 7 450 pana la 5.1GHz, 16"" 2.8K, OLED, 24GB DDR5 RAM, 1TB SSD, AMD Radeon™ 860M Graphics, No OS, Luna Grey, 3Y Courier","5.999,99"
eMAG,"Laptop Lenovo IdeaPad Pro 5 16AGP11 cu procesor AMD Ryzen™ AI 7 450 pana la 5.1GHz, 16"" 2.8K, OLED, 24GB DDR5 RAM, 1TB SSD, AMD Radeon™ 860M Graphics, No OS, Luna Grey, 3Y Courier","5.999,99"
eMAG,"Laptop Gaming ASUS TUF F16 FX608JMI cu procesor Intel® Core™ i5 14450HX pana la 4.8GHz, 16'', Full HD+, 144Hz, IPS, 16GB DDR5 RAM, 512GB SSD, NVIDIA® GeForce RTX™ 5060 8GB GDDR7, No OS, Jaeger Gray","6.299,99"
eMAG,"Laptop Gaming ASUS TUF F16 FX608JMI cu procesor Intel® Core™ i5 14450HX pana la 4.8GHz, 16'', Full HD+, 144Hz, IPS, 16GB DDR5 RAM, 512GB SSD, NVIDIA® GeForce RTX™ 5060 8GB GDDR7, No OS, Jaeger Gray","6.299,99"
eMAG,"Laptop Gaming Lenovo LOQ 15ARP9 Procesor AMD Ryzen™ 5 7235HS 8M Cache, up to 4.20 GHz, 15.6"" Full HD IPS 144Hz, 16GB, 512GB SSD, NVIDIA GeForce RTX 4050 @6GB, No OS, Gri","5.003,24"
eMAG,"Laptop Gaming Lenovo LOQ 15ARP9 Procesor AMD Ryzen™ 5 7235HS 8M Cache, up to 4.20 GHz, 15.6"" Full HD IPS 144Hz, 16GB, 512GB SSD, NVIDIA GeForce RTX 4050 @6GB, No OS, Gri","5.003,24"
eMAG,"Laptop Lenovo IdeaPad Slim 5 14IMH10 cu procesor Intel Core™ Ultra 9 185H pana la 5.1GHz, 14"" WUXGA, OLED, 16GB DDR5 RAM, 1TB SSD, Intel® Arc™ Graphics, No OS, Cosmic Blue, 3Y Courier","4.499,99"
eMAG,"Laptop Lenovo IdeaPad Slim 5 14IMH10 cu procesor Intel Core™ Ultra 9 185H pana la 5.1GHz, 14"" WUXGA, OLED, 16GB DDR5 RAM, 1TB SSD, Intel® Arc™ Graphics, No OS, Cosmic Blue, 3Y Courier","4.499,99"
eMAG,"Laptop HP EliteBook X G1i cu procesor Intel® Core™ Ultra 5-228V pana la 4.5GHz, 14'', WUXGA, IPS, 32GB LPDDR5x RAM, 512GB SSD, Intel® Graphics, Windows 11 Pro, Atmospheric Blue","8.039,99"
eMAG,"Laptop HP EliteBook X G1i cu procesor Intel® Core™ Ultra 5-228V pana la 4.5GHz, 14'', WUXGA, IPS, 32GB LPDDR5x RAM, 512GB SSD, Intel® Graphics, Windows 11 Pro, Atmospheric Blue","8.039,99"
